0
0
0
0
0
0
0
0
51
77
51
209
263.01
22
98.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
110.01
216.01
287.01
145
257.01
134
83
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
58
147
304.02
306.01
270.01
137
47
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
23
80
45
197
73
77
63
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
112.01
204.01
152
200
104
106
27
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
89
194
249.01
97
253.02
135.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
95
200.01
255.01
298.01
323.02
114
94
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
109.01
225.01
292.01
330.01
297.01
243.01
145.01
13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
77
73
137
286.01
62
68
75
14
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
113.01
230.01
298.01
348.02
316.01
243.01
145.01
13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
101
217.01
284.01
341.02
331.02
248.01
151.01
11
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
83
102
187
327.01
326.01
264.01
118
17
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
71
29
35
97
68
45
33
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
23
178
109
233
33
24
91
21
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
83
158
71
126
47
115
29
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
113.01
241.01
312.01
355.01
336.01
277.01
170.01
15
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
122.01
236.01
315.01
361.02
332.01
263.01
176.01
20
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
71
90
40
73
83
29
16
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
60
117
88
135
198
187
179.01
25
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
18
30
48
38
52
33
55
11
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20
109
241
71
32
210
199.01
33
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
132.01
217.01
91
55
32
49
67
31
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
101
85
260.01
205
32
275.01
178.01
25
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
45
114
93
86
131
112
40
16
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
80
150
210
276
226
198
143
31
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
38
48
52
80
49
40
44
20
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
42
113
83
165
172
244.01
108
42
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
79
182
212
228
229
190
115
32
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
83
115
129
235
114
138
163
40
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
123
218
267
290
254
156
160
37
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
59
46
116
63
46
33
25
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12
89
66
47
83
45
60
26
16
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
15
26
43
185
223
105
61
49
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
14
49
51
70
65
49
91
29
60
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
25
89
146
220
414.01
299
187
187
74
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
24
81
87
127
248
438.02
378.01
258.01
114.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
34
124
157
397.01
441.01
434.01
353.01
255.01
113.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
46
184.01
255.01
416.01
439.01
435.01
363.01
265.01
120.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
51
198.01
268.01
439.01
447.01
455.02
362.01
265.01
136.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
63
204.01
274.01
402.01
488.02
475.02
407.01
294.01
134.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
69
219.01
273.01
431.01
487.02
452.01
415.01
240.01
126.01
0
0
0
0
0
0
0
0
0
0
0
0
0
